time,seconds_elapsed,relativeAltitude,pressure
1764585795687174100,131.44817407226563,-108.387939453125,713.1029510498047
1764585796758806300,132.51980615234376,-109.69580078125,713.2212066650391
1764585797830458000,133.5914580078125,-111.3974609375,713.3750915527344
1764585798902151200,134.66315112304687,-112.776611328125,713.4998321533203
1764585799973819100,135.73481909179688,-114.38330078125,713.6450958251953
1764585801045481200,136.80648120117186,-115.760009765625,713.76953125
1764585802117134000,137.87813403320314,-117.2236328125,713.9019012451172
1764585803188841200,138.94984130859376,-118.40234375,714.0084838867188
1764585804260594200,140.02159423828124,-119.78955078125,714.1340637207031
1764585805332286200,141.0932861328125,-121.123779296875,714.2549133300781
1764585806403999000,142.1649990234375,-122.664306640625,714.3943786621094
1764585807475693300,143.236693359375,-124.2998046875,714.542236328125
1764585808547422200,144.30842211914063,-125.644775390625,714.6641540527344
1764585809619121200,145.38012109375,-127.243408203125,714.8088836669922
1764585810690845200,146.45184521484376,-128.9345703125,714.9620056152344
1764585811762540000,147.5235400390625,-130.678466796875,715.1200866699219
1764585812834241000,148.59524096679687,-132.42236328125,715.2780151367188
1764585813905911300,149.66691137695312,-134.39892578125,715.4571533203125
1764585814977613300,150.73861328125,-136.713623046875,715.6669616699219
1764585816049310200,151.81031030273436,-138.9013671875,715.8654022216797
1764585817121052200,152.88205224609376,-141.229248046875,716.0764312744141
1764585818192787200,153.953787109375,-143.5517578125,716.2870788574219
1764585819264538400,155.02553833007812,-146.416015625,716.5468597412109
1764585820336299300,156.09729931640624,-148.654052734375,716.7501831054688
1764585821408045300,157.16904541015626,-151.100830078125,716.9723510742188
1764585822479833000,158.2408330078125,-153.39453125,717.1805572509766
1764585823551593000,159.31259301757814,-155.61669921875,717.3822021484375
1764585824623338200,160.3843381347656,-157.8466796875,717.5847625732422
1764585825695062300,161.45606225585936,-159.8310546875,717.7651214599609
1764585826766755000,162.52775512695314,-162.095703125,717.9709625244141
1764585827838412300,163.59941235351562,-163.992919921875,718.1434631347656
1764585828910099200,164.67109912109376,-166.154296875,718.3399963378906
1764585829981758200,165.74275830078125,-168.085693359375,718.5154724121094
1764585831053431300,166.81443139648437,-170.294677734375,718.7165069580078
1764585832125082400,167.88608227539063,-172.202392578125,718.8900756835938
1764585833196765200,168.95776513671876,-174.0732421875,719.0602111816406
1764585834268461300,170.02946142578125,-176.1025390625,719.2449951171875
1764585835340125200,171.10112524414063,-177.798828125,719.3993377685547
1764585836411801000,172.1728010253906,-179.643310546875,719.5672607421875
1764585837483486200,173.244486328125,-181.09912109375,719.6998596191406
1764585838555198200,174.3161982421875,-182.938232421875,719.8674011230469
1764585839626911200,175.3879111328125,-184.407470703125,720.0010681152344
1764585840698592300,176.45959228515625,-186.066650390625,720.1524353027344
1764585841770269200,177.53126928710938,-187.36669921875,720.2706909179688
1764585842841969200,178.60296923828125,-189.21630859375,720.4393005371094
1764585843913703200,179.674703125,-190.733154296875,720.5776214599609
1764585844985399300,180.7463994140625,-192.434814453125,720.7328033447266
1764585846057140200,181.81814013671874,-194.28173828125,720.9011840820312
1764585847128901000,182.88990112304688,-195.92529296875,721.0511016845703
1764585848200606200,183.96160620117186,-197.91748046875,721.2327575683594
1764585849272304000,185.03330419921875,-199.706298828125,721.3959503173828
1764585850344039200,186.1050390625,-201.59033203125,721.5678405761719
1764585851415747000,187.1767470703125,-203.389892578125,721.7321014404297
1764585852487496200,188.24849609375,-205.4111328125,721.91650390625
1764585853559214000,189.3202141113281,-206.79833984375,722.0433044433594
